2025-06-18 00:54:16,083 | WARNING  | src.controllers.auth_controller | Falha de autenticação para email=testuser@example.com
2025-06-18 00:54:16,088 | INFO     | src.controllers.user_controller | Tentando criar usuário email=testuser@example.com
2025-06-18 00:54:16,295 | INFO     | src.controllers.user_controller | Usuário criado com ID=1
2025-06-18 00:54:16,296 | INFO     | src.controllers.auth_controller | Login attempt for email=noone@nowhere.com
2025-06-18 00:54:16,297 | WARNING  | src.controllers.auth_controller | Falha de autenticação para email=noone@nowhere.com
2025-06-18 00:54:16,302 | INFO     | src.controllers.user_controller | Tentando criar usuário email=testuser@example.com
2025-06-18 00:54:16,510 | INFO     | src.controllers.user_controller | Usuário criado com ID=1
2025-06-18 00:54:16,516 | INFO     | src.controllers.comment_controller | Criando comentário na tarefa ID=1 por usuário ID=1
2025-06-18 00:54:16,522 | INFO     | src.controllers.comment_controller | Comentário criado ID=1 na tarefa ID=1
2025-06-18 00:54:16,528 | INFO     | src.controllers.user_controller | Tentando criar usuário email=testuser@example.com
2025-06-18 00:54:16,735 | INFO     | src.controllers.user_controller | Usuário criado com ID=1
2025-06-18 00:54:16,739 | INFO     | src.controllers.comment_controller | Criando comentário na tarefa ID=9999 por usuário ID=1
2025-06-18 00:54:16,740 | WARNING  | src.controllers.comment_controller | Tarefa não encontrada para comentário ID=9999
2025-06-18 00:54:16,744 | INFO     | src.controllers.user_controller | Tentando criar usuário email=testuser@example.com
2025-06-18 00:54:16,952 | INFO     | src.controllers.user_controller | Usuário criado com ID=1
2025-06-18 00:54:16,956 | INFO     | src.controllers.comment_controller | Listando comentários para tarefa ID=1
2025-06-18 00:54:16,962 | INFO     | src.controllers.user_controller | Tentando criar usuário email=testuser@example.com
2025-06-18 00:54:17,169 | INFO     | src.controllers.user_controller | Usuário criado com ID=1
2025-06-18 00:54:17,173 | INFO     | src.controllers.comment_controller | Listando comentários para tarefa ID=9999
2025-06-18 00:54:17,173 | WARNING  | src.controllers.comment_controller | Tarefa não encontrada para listagem de comentários ID=9999
2025-06-18 00:54:17,177 | INFO     | src.controllers.user_controller | Tentando criar usuário email=testuser@example.com
2025-06-18 00:54:17,384 | INFO     | src.controllers.user_controller | Usuário criado com ID=1
2025-06-18 00:54:17,388 | INFO     | src.controllers.comment_controller | Criando comentário na tarefa ID=1 por usuário ID=1
2025-06-18 00:54:17,392 | INFO     | src.controllers.comment_controller | Comentário criado ID=1 na tarefa ID=1
2025-06-18 00:54:17,392 | INFO     | src.controllers.comment_controller | Removendo comentário ID=1 por usuário ID=1
2025-06-18 00:54:17,396 | INFO     | src.controllers.comment_controller | Comentário removido com sucesso ID=1
2025-06-18 00:54:17,400 | INFO     | src.controllers.user_controller | Tentando criar usuário email=testuser@example.com
2025-06-18 00:54:17,608 | INFO     | src.controllers.user_controller | Usuário criado com ID=1
2025-06-18 00:54:17,612 | INFO     | src.controllers.comment_controller | Removendo comentário ID=9999 por usuário ID=1
2025-06-18 00:54:17,613 | WARNING  | src.controllers.comment_controller | Comentário não encontrado: ID=9999
2025-06-18 00:54:17,617 | INFO     | src.controllers.user_controller | Tentando criar usuário email=testuser@example.com
2025-06-18 00:54:17,824 | INFO     | src.controllers.user_controller | Usuário criado com ID=1
2025-06-18 00:54:17,828 | INFO     | src.controllers.comment_controller | Criando comentário na tarefa ID=1 por usuário ID=1
2025-06-18 00:54:17,832 | INFO     | src.controllers.comment_controller | Comentário criado ID=1 na tarefa ID=1
2025-06-18 00:54:17,832 | INFO     | src.controllers.comment_controller | Removendo comentário ID=1 por usuário ID=2
2025-06-18 00:54:17,833 | WARNING  | src.controllers.comment_controller | Permissão negada para deleção de comentário ID=1 pelo usuário ID=2
2025-06-18 00:54:17,838 | INFO     | src.controllers.user_controller | Tentando criar usuário email=testuser@example.com
2025-06-18 00:54:18,047 | INFO     | src.controllers.user_controller | Usuário criado com ID=1
2025-06-18 00:54:18,048 | INFO     | src.controllers.task_controller | create_task called with task: title='Teste 1' description='Desc 1' assigned_to=1 status=None priority='high' due_date=datetime.date(2025, 6, 25)
2025-06-18 00:54:18,052 | INFO     | src.controllers.task_controller | Tarefa criada com sucesso: ID=1
2025-06-18 00:54:18,053 | INFO     | src.controllers.task_controller | get_task called for ID: 1
2025-06-18 00:54:18,058 | INFO     | src.controllers.user_controller | Tentando criar usuário email=testuser@example.com
2025-06-18 00:54:18,269 | INFO     | src.controllers.user_controller | Usuário criado com ID=1
2025-06-18 00:54:18,270 | INFO     | src.controllers.task_controller | create_task called with task: title='Tarefa' description=None assigned_to=1 status=None priority='urgent' due_date=None
2025-06-18 00:54:18,270 | WARNING  | src.controllers.task_controller | Prioridade inválida: urgent
2025-06-18 00:54:18,275 | INFO     | src.controllers.user_controller | Tentando criar usuário email=testuser@example.com
2025-06-18 00:54:18,482 | INFO     | src.controllers.user_controller | Usuário criado com ID=1
2025-06-18 00:54:18,483 | INFO     | src.controllers.task_controller | create_task called with task: title='Tarefa' description=None assigned_to=1 status='archived' priority='medium' due_date=None
2025-06-18 00:54:18,484 | WARNING  | src.controllers.task_controller | Status inválido: archived
2025-06-18 00:54:18,488 | INFO     | src.controllers.user_controller | Tentando criar usuário email=testuser@example.com
2025-06-18 00:54:18,695 | INFO     | src.controllers.user_controller | Usuário criado com ID=1
2025-06-18 00:54:18,697 | INFO     | src.controllers.task_controller | create_task called with task: title='Tarefa' description=None assigned_to=1 status=None priority='medium' due_date=datetime.date(2025, 6, 17)
2025-06-18 00:54:18,697 | WARNING  | src.controllers.task_controller | due_date anterior: 2025-06-17
2025-06-18 00:54:18,701 | INFO     | src.controllers.user_controller | Tentando criar usuário email=testuser@example.com
2025-06-18 00:54:18,908 | INFO     | src.controllers.user_controller | Usuário criado com ID=1
2025-06-18 00:54:18,909 | INFO     | src.controllers.task_controller | get_task called for ID: 9999
2025-06-18 00:54:18,910 | WARNING  | src.controllers.task_controller | Tarefa não encontrada: ID=9999
2025-06-18 00:54:18,914 | INFO     | src.controllers.user_controller | Tentando criar usuário email=testuser@example.com
2025-06-18 00:54:19,122 | INFO     | src.controllers.user_controller | Usuário criado com ID=1
2025-06-18 00:54:19,123 | INFO     | src.controllers.task_controller | create_task called with task: title='A' description=None assigned_to=1 status=None priority='medium' due_date=None
2025-06-18 00:54:19,126 | INFO     | src.controllers.task_controller | Tarefa criada com sucesso: ID=1
2025-06-18 00:54:19,127 | INFO     | src.controllers.task_controller | create_task called with task: title='B' description=None assigned_to=1 status=None priority='medium' due_date=None
2025-06-18 00:54:19,130 | INFO     | src.controllers.task_controller | Tarefa criada com sucesso: ID=2
2025-06-18 00:54:19,130 | INFO     | src.controllers.task_controller | list_tasks_by_user called for user ID: 1
2025-06-18 00:54:19,136 | INFO     | src.controllers.user_controller | Tentando criar usuário email=testuser@example.com
2025-06-18 00:54:19,343 | INFO     | src.controllers.user_controller | Usuário criado com ID=1
2025-06-18 00:54:19,344 | INFO     | src.controllers.task_controller | list_tasks_by_user called for user ID: 9999
2025-06-18 00:54:19,345 | WARNING  | src.controllers.task_controller | Usuário não encontrado para listagem de tarefas: ID=9999
2025-06-18 00:54:19,349 | INFO     | src.controllers.user_controller | Tentando criar usuário email=testuser@example.com
2025-06-18 00:54:19,557 | INFO     | src.controllers.user_controller | Usuário criado com ID=1
2025-06-18 00:54:19,558 | INFO     | src.controllers.task_controller | create_task called with task: title='To Update' description=None assigned_to=1 status=None priority='medium' due_date=None
2025-06-18 00:54:19,562 | INFO     | src.controllers.task_controller | Tarefa criada com sucesso: ID=1
2025-06-18 00:54:19,562 | INFO     | src.controllers.task_controller | update_task called for ID: 1 with data: title='Updated' description=None status=None assigned_to=None priority='low' due_date=None
2025-06-18 00:54:19,566 | INFO     | src.controllers.task_controller | Tarefa atualizada com sucesso: ID=1
2025-06-18 00:54:19,571 | INFO     | src.controllers.user_controller | Tentando criar usuário email=testuser@example.com
2025-06-18 00:54:19,778 | INFO     | src.controllers.user_controller | Usuário criado com ID=1
2025-06-18 00:54:19,779 | INFO     | src.controllers.task_controller | create_task called with task: title='X' description=None assigned_to=1 status=None priority='medium' due_date=None
2025-06-18 00:54:19,783 | INFO     | src.controllers.task_controller | Tarefa criada com sucesso: ID=1
2025-06-18 00:54:19,783 | INFO     | src.controllers.task_controller | update_task called for ID: 1 with data: title=None description=None status=None assigned_to=None priority='bad' due_date=None
2025-06-18 00:54:19,784 | WARNING  | src.controllers.task_controller | Prioridade inválida no update: bad
2025-06-18 00:54:19,788 | INFO     | src.controllers.user_controller | Tentando criar usuário email=testuser@example.com
2025-06-18 00:54:19,994 | INFO     | src.controllers.user_controller | Usuário criado com ID=1
2025-06-18 00:54:19,996 | INFO     | src.controllers.task_controller | create_task called with task: title='Y' description=None assigned_to=1 status=None priority='medium' due_date=None
2025-06-18 00:54:19,999 | INFO     | src.controllers.task_controller | Tarefa criada com sucesso: ID=1
2025-06-18 00:54:19,999 | INFO     | src.controllers.task_controller | update_task called for ID: 1 with data: title=None description=None status=None assigned_to=None priority=None due_date=datetime.date(2025, 6, 17)
2025-06-18 00:54:20,000 | WARNING  | src.controllers.task_controller | due_date inválido no update: 2025-06-17
2025-06-18 00:54:20,004 | INFO     | src.controllers.user_controller | Tentando criar usuário email=testuser@example.com
2025-06-18 00:54:20,212 | INFO     | src.controllers.user_controller | Usuário criado com ID=1
2025-06-18 00:54:20,213 | INFO     | src.controllers.task_controller | create_task called with task: title='Del' description=None assigned_to=1 status=None priority='medium' due_date=None
2025-06-18 00:54:20,217 | INFO     | src.controllers.task_controller | Tarefa criada com sucesso: ID=1
2025-06-18 00:54:20,217 | INFO     | src.controllers.task_controller | delete_task called for ID: 1
2025-06-18 00:54:20,220 | INFO     | src.controllers.task_controller | Tarefa removida com sucesso: ID=1
2025-06-18 00:54:20,220 | INFO     | src.controllers.task_controller | get_task called for ID: 1
2025-06-18 00:54:20,220 | WARNING  | src.controllers.task_controller | Tarefa não encontrada: ID=1
2025-06-18 00:54:20,225 | INFO     | src.controllers.user_controller | Tentando criar usuário email=testuser@example.com
2025-06-18 00:54:20,432 | INFO     | src.controllers.user_controller | Usuário criado com ID=1
2025-06-18 00:54:20,433 | INFO     | src.controllers.task_controller | create_task called with task: title='F1' description=None assigned_to=1 status='done' priority='medium' due_date=datetime.date(2025, 6, 21)
2025-06-18 00:54:20,437 | INFO     | src.controllers.task_controller | Tarefa criada com sucesso: ID=1
2025-06-18 00:54:20,437 | INFO     | src.controllers.task_controller | create_task called with task: title='F2' description=None assigned_to=1 status='done' priority='high' due_date=datetime.date(2025, 6, 19)
2025-06-18 00:54:20,440 | INFO     | src.controllers.task_controller | Tarefa criada com sucesso: ID=2
2025-06-18 00:54:20,440 | INFO     | src.controllers.task_controller | list_tasks_filtered called with status_filter=done, priority=high, due_before=2025-06-20, user_id=1
2025-06-18 00:54:20,446 | INFO     | src.controllers.user_controller | Tentando criar usuário email=testuser@example.com
2025-06-18 00:54:20,655 | INFO     | src.controllers.user_controller | Usuário criado com ID=1
2025-06-18 00:54:20,656 | INFO     | src.controllers.task_controller | list_tasks_filtered called with status_filter=None, priority=urgent, due_before=None, user_id=None
2025-06-18 00:54:20,656 | WARNING  | src.controllers.task_controller | Prioridade inválida no filtro: urgent
2025-06-18 00:54:20,661 | INFO     | src.controllers.user_controller | Tentando criar usuário email=testuser@example.com
2025-06-18 00:54:20,869 | INFO     | src.controllers.user_controller | Usuário criado com ID=1
2025-06-18 00:54:20,870 | INFO     | src.controllers.user_controller | Tentando criar usuário email=maria@example.com
2025-06-18 00:54:21,075 | INFO     | src.controllers.user_controller | Usuário criado com ID=2
2025-06-18 00:54:21,080 | INFO     | src.controllers.user_controller | Tentando criar usuário email=testuser@example.com
2025-06-18 00:54:21,287 | INFO     | src.controllers.user_controller | Usuário criado com ID=1
2025-06-18 00:54:21,289 | INFO     | src.controllers.user_controller | Tentando criar usuário email=joao@test.com
2025-06-18 00:54:21,495 | INFO     | src.controllers.user_controller | Usuário criado com ID=2
2025-06-18 00:54:21,495 | INFO     | src.controllers.user_controller | Tentando criar usuário email=joao@test.com
2025-06-18 00:54:21,496 | WARNING  | src.controllers.user_controller | Email já existente: joao@test.com
2025-06-18 00:54:21,500 | INFO     | src.controllers.user_controller | Tentando criar usuário email=testuser@example.com
2025-06-18 00:54:21,708 | INFO     | src.controllers.user_controller | Usuário criado com ID=1
2025-06-18 00:54:21,709 | INFO     | src.controllers.user_controller | Tentando criar usuário email=carlos@example.com
2025-06-18 00:54:21,915 | INFO     | src.controllers.user_controller | Usuário criado com ID=2
2025-06-18 00:54:21,915 | INFO     | src.controllers.user_controller | Recuperando usuário ID=2
2025-06-18 00:54:21,921 | INFO     | src.controllers.user_controller | Tentando criar usuário email=testuser@example.com
2025-06-18 00:54:22,128 | INFO     | src.controllers.user_controller | Usuário criado com ID=1
2025-06-18 00:54:22,130 | INFO     | src.controllers.user_controller | Recuperando usuário ID=9999
2025-06-18 00:54:22,130 | WARNING  | src.controllers.user_controller | Usuário não encontrado: ID=9999
2025-06-18 00:54:22,135 | INFO     | src.controllers.user_controller | Tentando criar usuário email=testuser@example.com
2025-06-18 00:54:22,341 | INFO     | src.controllers.user_controller | Usuário criado com ID=1
2025-06-18 00:54:22,343 | INFO     | src.controllers.user_controller | Tentando criar usuário email=laura@example.com
2025-06-18 00:54:22,549 | INFO     | src.controllers.user_controller | Usuário criado com ID=2
2025-06-18 00:54:22,549 | INFO     | src.controllers.user_controller | Atualizando usuário ID=2
2025-06-18 00:54:22,553 | INFO     | src.controllers.user_controller | Usuário atualizado: ID=2
2025-06-18 00:54:22,557 | INFO     | src.controllers.user_controller | Tentando criar usuário email=testuser@example.com
2025-06-18 00:54:22,768 | INFO     | src.controllers.user_controller | Usuário criado com ID=1
2025-06-18 00:54:22,769 | INFO     | src.controllers.user_controller | Atualizando usuário ID=9999
2025-06-18 00:54:22,770 | WARNING  | src.controllers.user_controller | Tentativa de atualização de usuário inválido/inativo: ID=9999
2025-06-18 00:54:22,775 | INFO     | src.controllers.user_controller | Tentando criar usuário email=testuser@example.com
2025-06-18 00:54:22,983 | INFO     | src.controllers.user_controller | Usuário criado com ID=1
2025-06-18 00:54:22,984 | INFO     | src.controllers.user_controller | Tentando criar usuário email=user1@test.com
2025-06-18 00:54:23,190 | INFO     | src.controllers.user_controller | Usuário criado com ID=2
2025-06-18 00:54:23,191 | INFO     | src.controllers.user_controller | Tentando criar usuário email=user2@test.com
2025-06-18 00:54:23,396 | INFO     | src.controllers.user_controller | Usuário criado com ID=3
2025-06-18 00:54:23,397 | INFO     | src.controllers.user_controller | Atualizando usuário ID=3
2025-06-18 00:54:23,403 | INFO     | src.controllers.user_controller | Tentando criar usuário email=testuser@example.com
2025-06-18 00:54:23,610 | INFO     | src.controllers.user_controller | Usuário criado com ID=1
2025-06-18 00:54:23,612 | INFO     | src.controllers.user_controller | Tentando criar usuário email=ana@example.com
2025-06-18 00:54:23,818 | INFO     | src.controllers.user_controller | Usuário criado com ID=2
2025-06-18 00:54:23,819 | INFO     | src.controllers.user_controller | Deletando usuário ID=2
2025-06-18 00:54:23,822 | INFO     | src.controllers.user_controller | Usuário desativado (soft-delete): ID=2
2025-06-18 00:54:23,823 | INFO     | src.controllers.user_controller | Recuperando usuário ID=2
2025-06-18 00:54:23,823 | WARNING  | src.controllers.user_controller | Usuário não encontrado: ID=2
2025-06-18 00:54:23,829 | INFO     | src.controllers.user_controller | Tentando criar usuário email=testuser@example.com
2025-06-18 00:54:24,036 | INFO     | src.controllers.user_controller | Usuário criado com ID=1
2025-06-18 00:54:24,056 | INFO     | src.controllers.auth_controller | Login attempt for email=testuser@example.com
2025-06-18 00:54:24,262 | INFO     | src.controllers.auth_controller | Autenticação bem-sucedida para user_id=1
2025-06-18 00:54:24,266 | INFO     | httpx | HTTP Request: POST http://testserver/auth/login "HTTP/1.1 200 OK"
2025-06-18 00:54:24,280 | INFO     | src.controllers.user_controller | Tentando criar usuário email=testuser@example.com
2025-06-18 00:54:24,487 | INFO     | src.controllers.user_controller | Usuário criado com ID=1
2025-06-18 00:54:24,493 | INFO     | src.controllers.auth_controller | Login attempt for email=testuser@example.com
2025-06-18 00:54:24,696 | WARNING  | src.controllers.auth_controller | Falha de autenticação para email=testuser@example.com
2025-06-18 00:54:24,698 | INFO     | httpx | HTTP Request: POST http://testserver/auth/login "HTTP/1.1 401 Unauthorized"
2025-06-18 00:54:24,702 | INFO     | src.controllers.user_controller | Tentando criar usuário email=testuser@example.com
2025-06-18 00:54:24,910 | INFO     | src.controllers.user_controller | Usuário criado com ID=1
2025-06-18 00:54:24,914 | INFO     | src.controllers.auth_controller | Login attempt for email=noone@nowhere.com
2025-06-18 00:54:24,915 | WARNING  | src.controllers.auth_controller | Falha de autenticação para email=noone@nowhere.com
2025-06-18 00:54:24,917 | INFO     | httpx | HTTP Request: POST http://testserver/auth/login "HTTP/1.1 401 Unauthorized"
2025-06-18 00:54:24,921 | INFO     | src.controllers.user_controller | Tentando criar usuário email=testuser@example.com
2025-06-18 00:54:25,128 | INFO     | src.controllers.user_controller | Usuário criado com ID=1
2025-06-18 00:54:25,132 | INFO     | src.controllers.auth_controller | Logout called
2025-06-18 00:54:25,134 | INFO     | httpx | HTTP Request: POST http://testserver/auth/logout "HTTP/1.1 200 OK"
2025-06-18 00:54:25,138 | INFO     | src.controllers.user_controller | Tentando criar usuário email=testuser@example.com
2025-06-18 00:54:25,346 | INFO     | src.controllers.user_controller | Usuário criado com ID=1
2025-06-18 00:54:25,355 | INFO     | src.controllers.task_controller | create_task called with task: title='Via Rota' description='Teste' assigned_to=1 status=None priority='high' due_date=datetime.date(2025, 6, 23)
2025-06-18 00:54:25,358 | INFO     | src.controllers.task_controller | Tarefa criada com sucesso: ID=1
2025-06-18 00:54:25,361 | INFO     | httpx | HTTP Request: POST http://testserver/tasks/ "HTTP/1.1 201 Created"
2025-06-18 00:54:25,366 | INFO     | src.controllers.comment_controller | Criando comentário na tarefa ID=1 por usuário ID=1
2025-06-18 00:54:25,370 | INFO     | src.controllers.comment_controller | Comentário criado ID=1 na tarefa ID=1
2025-06-18 00:54:25,372 | INFO     | httpx | HTTP Request: POST http://testserver/tasks/1/comments "HTTP/1.1 201 Created"
2025-06-18 00:54:25,377 | INFO     | src.controllers.user_controller | Tentando criar usuário email=testuser@example.com
2025-06-18 00:54:25,585 | INFO     | src.controllers.user_controller | Usuário criado com ID=1
2025-06-18 00:54:25,591 | INFO     | src.controllers.task_controller | create_task called with task: title='Via Rota' description='Teste' assigned_to=1 status=None priority='high' due_date=datetime.date(2025, 6, 23)
2025-06-18 00:54:25,594 | INFO     | src.controllers.task_controller | Tarefa criada com sucesso: ID=1
2025-06-18 00:54:25,596 | INFO     | httpx | HTTP Request: POST http://testserver/tasks/ "HTTP/1.1 201 Created"
2025-06-18 00:54:25,601 | INFO     | src.controllers.comment_controller | Listando comentários para tarefa ID=1
2025-06-18 00:54:25,604 | INFO     | httpx | HTTP Request: GET http://testserver/tasks/1/comments "HTTP/1.1 200 OK"
2025-06-18 00:54:25,608 | INFO     | src.controllers.user_controller | Tentando criar usuário email=testuser@example.com
2025-06-18 00:54:25,815 | INFO     | src.controllers.user_controller | Usuário criado com ID=1
2025-06-18 00:54:25,822 | INFO     | src.controllers.task_controller | create_task called with task: title='Via Rota' description='Teste' assigned_to=1 status=None priority='high' due_date=datetime.date(2025, 6, 23)
2025-06-18 00:54:25,825 | INFO     | src.controllers.task_controller | Tarefa criada com sucesso: ID=1
2025-06-18 00:54:25,827 | INFO     | httpx | HTTP Request: POST http://testserver/tasks/ "HTTP/1.1 201 Created"
2025-06-18 00:54:25,832 | INFO     | src.controllers.comment_controller | Criando comentário na tarefa ID=1 por usuário ID=1
2025-06-18 00:54:25,836 | INFO     | src.controllers.comment_controller | Comentário criado ID=1 na tarefa ID=1
2025-06-18 00:54:25,838 | INFO     | httpx | HTTP Request: POST http://testserver/tasks/1/comments "HTTP/1.1 201 Created"
2025-06-18 00:54:25,842 | INFO     | src.controllers.comment_controller | Removendo comentário ID=1 por usuário ID=1
2025-06-18 00:54:25,845 | INFO     | src.controllers.comment_controller | Comentário removido com sucesso ID=1
2025-06-18 00:54:25,847 | INFO     | httpx | HTTP Request: DELETE http://testserver/tasks/1/comments/1 "HTTP/1.1 204 No Content"
2025-06-18 00:54:25,852 | INFO     | src.controllers.user_controller | Tentando criar usuário email=testuser@example.com
2025-06-18 00:54:26,059 | INFO     | src.controllers.user_controller | Usuário criado com ID=1
2025-06-18 00:54:26,065 | INFO     | src.controllers.task_controller | create_task called with task: title='Via Rota' description='Teste' assigned_to=1 status=None priority='high' due_date=datetime.date(2025, 6, 23)
2025-06-18 00:54:26,069 | INFO     | src.controllers.task_controller | Tarefa criada com sucesso: ID=1
2025-06-18 00:54:26,071 | INFO     | httpx | HTTP Request: POST http://testserver/tasks/ "HTTP/1.1 201 Created"
2025-06-18 00:54:26,075 | INFO     | src.controllers.user_controller | Tentando criar usuário email=testuser@example.com
2025-06-18 00:54:26,282 | INFO     | src.controllers.user_controller | Usuário criado com ID=1
2025-06-18 00:54:26,288 | INFO     | src.controllers.task_controller | create_task called with task: title='Get Task' description=None assigned_to=1 status=None priority='medium' due_date=None
2025-06-18 00:54:26,291 | INFO     | src.controllers.task_controller | Tarefa criada com sucesso: ID=1
2025-06-18 00:54:26,293 | INFO     | httpx | HTTP Request: POST http://testserver/tasks/ "HTTP/1.1 201 Created"
